CMDLINE /opt/rh/rh-python36/password/usr/bin/python3 MetricsBuilder2_memusage.py -s 2019-04-20T00:00:00Z -e 2019-04-20T23:59:59Z -i 4h
MEM 1.437500 1572301665.1357
MEM 8.812500 1572301665.2365
MEM 11.804688 1572301665.3372
MEM 16.214844 1572301665.4379
MEM 18.847656 1572301665.5385
MEM 21.488281 1572301665.6390
MEM 21.625000 1572301665.7396
MEM 21.812500 1572301665.8402
MEM 21.847656 1572301665.9409
MEM 21.890625 1572301666.0414
MEM 21.933594 1572301666.1421
MEM 22.128906 1572301666.2427
MEM 22.191406 1572301666.3431
MEM 22.191406 1572301666.4438
MEM 22.191406 1572301666.5443
MEM 22.191406 1572301666.6449
MEM 22.500000 1572301666.7455
MEM 22.808594 1572301666.8461
MEM 22.839844 1572301666.9468
MEM 23.175781 1572301667.0474
MEM 23.203125 1572301667.1480
MEM 23.597656 1572301667.2485
MEM 23.914062 1572301667.3492
MEM 24.765625 1572301667.4498
MEM 25.046875 1572301667.5504
MEM 25.832031 1572301667.6510
MEM 25.972656 1572301667.7515
MEM 26.480469 1572301667.8521
MEM 26.605469 1572301667.9527
MEM 27.628906 1572301668.0533
MEM 27.687500 1572301668.1539
MEM 28.277344 1572301668.2545
MEM 28.277344 1572301668.3552
MEM 28.328125 1572301668.4559
MEM 28.835938 1572301668.5563
MEM 30.140625 1572301668.6570
MEM 30.535156 1572301668.7574
MEM 30.789062 1572301668.8581
MEM 30.789062 1572301668.9587
MEM 32.058594 1572301669.0593
MEM 33.203125 1572301669.1599
MEM 33.671875 1572301669.2604
MEM 33.734375 1572301669.3610
MEM 33.988281 1572301669.4616
MEM 35.011719 1572301669.5622
MEM 35.136719 1572301669.6628
MEM 35.410156 1572301669.7634
MEM 35.667969 1572301669.8639
MEM 36.480469 1572301669.9645
MEM 36.480469 1572301670.0651
MEM 36.824219 1572301670.1657
MEM 37.738281 1572301670.2666
MEM 37.445312 1572301670.3671
MEM 37.445312 1572301670.4677
MEM 39.378906 1572301670.5683
MEM 39.890625 1572301670.6689
MEM 40.453125 1572301670.7695
MEM 41.500000 1572301670.8700
MEM 42.035156 1572301670.9707
MEM 43.640625 1572301671.0713
MEM 43.640625 1572301671.1719
MEM 44.156250 1572301671.2725
MEM 44.457031 1572301671.3730
MEM 44.738281 1572301671.4736
MEM 45.191406 1572301671.5743
MEM 45.492188 1572301671.6749
MEM 45.601562 1572301671.7755
MEM 46.203125 1572301671.8761
MEM 46.511719 1572301671.9767
MEM 46.816406 1572301672.0774
MEM 47.093750 1572301672.1781
MEM 47.289062 1572301672.2787
MEM 47.683594 1572301672.3792
MEM 47.839844 1572301672.4798
MEM 49.015625 1572301672.5804
MEM 48.843750 1572301672.6810
MEM 49.179688 1572301672.7817
MEM 50.027344 1572301672.8824
MEM 50.355469 1572301672.9831
MEM 50.453125 1572301673.0837
MEM 50.812500 1572301673.1844
MEM 51.164062 1572301673.2850
MEM 51.531250 1572301673.3858
MEM 51.863281 1572301673.4864
MEM 51.937500 1572301673.5872
MEM 52.390625 1572301673.6879
MEM 52.812500 1572301673.7885
MEM 53.257812 1572301673.8892
MEM 53.367188 1572301673.9899
MEM 53.503906 1572301674.0905
MEM 53.628906 1572301674.1912
MEM 53.882812 1572301674.2918
MEM 54.339844 1572301674.3925
MEM 54.484375 1572301674.4932
MEM 55.675781 1572301674.5939
MEM 55.832031 1572301674.6947
MEM 55.957031 1572301674.7952
MEM 56.164062 1572301674.8958
MEM 57.332031 1572301674.9965
MEM 57.332031 1572301675.0971
MEM 57.332031 1572301675.1979
MEM 57.585938 1572301675.2986
MEM 57.585938 1572301675.3993
MEM 57.585938 1572301675.5001
MEM 57.839844 1572301675.6008
MEM 57.839844 1572301675.7015
MEM 57.839844 1572301675.8022
MEM 57.839844 1572301675.9030
MEM 57.839844 1572301676.0037
MEM 57.839844 1572301676.1044
MEM 58.535156 1572301676.2051
MEM 58.535156 1572301676.3058
MEM 58.652344 1572301676.4064
MEM 59.105469 1572301676.5071
MEM 59.312500 1572301676.6079
MEM 59.726562 1572301676.7086
MEM 60.246094 1572301676.8092
MEM 60.343750 1572301676.9099
MEM 60.441406 1572301677.0106
MEM 60.722656 1572301677.1113
MEM 60.832031 1572301677.2120
MEM 61.000000 1572301677.3127
MEM 61.000000 1572301677.4134
MEM 61.000000 1572301677.5140
MEM 61.000000 1572301677.6147
MEM 61.253906 1572301677.7153
MEM 61.253906 1572301677.8162
MEM 61.253906 1572301677.9169
MEM 61.253906 1572301678.0175
MEM 61.507812 1572301678.1182
MEM 61.554688 1572301678.2190
MEM 61.554688 1572301678.3197
MEM 61.554688 1572301678.4204
MEM 61.554688 1572301678.5211
MEM 61.808594 1572301678.6218
MEM 61.843750 1572301678.7224
MEM 61.921875 1572301678.8232
MEM 62.898438 1572301678.9240
MEM 63.078125 1572301679.0247
MEM 63.113281 1572301679.1254
MEM 63.234375 1572301679.2262
MEM 63.886719 1572301679.3269
MEM 64.042969 1572301679.4276
MEM 64.195312 1572301679.5284
MEM 64.312500 1572301679.6291
MEM 64.816406 1572301679.7298
MEM 64.816406 1572301679.8306
MEM 64.816406 1572301679.9312
MEM 64.816406 1572301680.0319
MEM 64.816406 1572301680.1326
MEM 64.816406 1572301680.2333
MEM 64.816406 1572301680.3341
MEM 65.070312 1572301680.4348
MEM 65.324219 1572301680.5355
MEM 65.324219 1572301680.6362
MEM 65.324219 1572301680.7369
MEM 65.578125 1572301680.8376
MEM 65.578125 1572301680.9382
MEM 65.632812 1572301681.0389
MEM 65.750000 1572301681.1396
MEM 65.859375 1572301681.2403
MEM 65.882812 1572301681.3410
MEM 66.722656 1572301681.4418
MEM 66.640625 1572301681.5424
MEM 67.234375 1572301681.6431
MEM 67.246094 1572301681.7438
MEM 67.710938 1572301681.8444
MEM 67.820312 1572301681.9452
MEM 67.820312 1572301682.0458
MEM 67.820312 1572301682.1465
MEM 67.820312 1572301682.2471
MEM 67.820312 1572301682.3477
MEM 67.820312 1572301682.4483
MEM 67.820312 1572301682.5490
MEM 68.074219 1572301682.6497
MEM 68.074219 1572301682.7503
MEM 68.074219 1572301682.8523
MEM 68.328125 1572301682.9555
MEM 68.582031 1572301683.0561
MEM 68.582031 1572301683.1567
MEM 68.582031 1572301683.2573
MEM 68.636719 1572301683.3579
MEM 68.675781 1572301683.4611
MEM 68.839844 1572301683.5630
MEM 69.378906 1572301683.6636
MEM 69.378906 1572301683.7643
