CMDLINE /opt/rh/rh-python36/password/usr/bin/python3 MetricsBuilder2_memusage.py -s 2019-04-20T00:00:00Z -e 2019-04-20T23:59:59Z -i 5m
MEM 173.785156 1572548912.4463
MEM 174.000000 1572548912.5467
MEM 174.261719 1572548912.6472
MEM 176.265625 1572548912.7476
MEM 176.609375 1572548912.8480
MEM 177.535156 1572548912.9485
MEM 178.382812 1572548913.0489
MEM 179.019531 1572548913.1493
MEM 179.222656 1572548913.2499
MEM 179.890625 1572548913.3503
MEM 181.210938 1572548913.4507
MEM 181.699219 1572548913.5511
MEM 182.003906 1572548913.6516
MEM 182.675781 1572548913.7522
MEM 184.082031 1572548913.8529
MEM 185.707031 1572548913.9534
MEM 187.664062 1572548914.0538
MEM 189.152344 1572548914.1543
MEM 192.652344 1572548914.2550
MEM 193.445312 1572548914.3555
MEM 195.492188 1572548914.4560
MEM 196.382812 1572548914.5565
MEM 197.410156 1572548914.6570
MEM 197.664062 1572548914.7575
MEM 198.171875 1572548914.8580
MEM 198.757812 1572548914.9586
MEM 198.863281 1572548915.0592
MEM 200.449219 1572548915.1597
MEM 200.714844 1572548915.2603
MEM 200.972656 1572548915.3609
MEM 201.429688 1572548915.4614
MEM 201.429688 1572548915.5620
MEM 201.496094 1572548915.6626
MEM 201.496094 1572548915.7632
MEM 202.003906 1572548915.8637
MEM 202.925781 1572548915.9644
MEM 204.570312 1572548916.0648
MEM 205.332031 1572548916.1653
MEM 206.593750 1572548916.2658
MEM 207.101562 1572548916.3663
MEM 207.218750 1572548916.4668
MEM 207.660156 1572548916.5673
MEM 207.660156 1572548916.6680
MEM 208.175781 1572548916.7685
MEM 208.582031 1572548916.8690
MEM 209.761719 1572548916.9695
MEM 211.175781 1572548917.0701
MEM 213.035156 1572548917.1706
MEM 215.535156 1572548917.2712
MEM 217.757812 1572548917.3718
MEM 219.281250 1572548917.4723
MEM 221.796875 1572548917.5728
MEM 222.050781 1572548917.6733
MEM 223.589844 1572548917.7738
MEM 224.792969 1572548917.8744
MEM 226.976562 1572548917.9749
MEM 229.261719 1572548918.0754
MEM 230.582031 1572548918.1759
MEM 231.089844 1572548918.2765
MEM 231.601562 1572548918.3770
MEM 232.621094 1572548918.4776
MEM 235.453125 1572548918.5782
MEM 236.664062 1572548918.6788
MEM 237.941406 1572548918.7794
MEM 239.281250 1572548918.8799
MEM 239.953125 1572548918.9804
MEM 240.980469 1572548919.0810
MEM 242.765625 1572548919.1816
MEM 244.136719 1572548919.2821
MEM 244.464844 1572548919.3827
MEM 244.253906 1572548919.4832
MEM 246.683594 1572548919.5838
MEM 247.898438 1572548919.6842
MEM 248.406250 1572548919.7847
MEM 249.972656 1572548919.8853
MEM 251.605469 1572548919.9858
MEM 254.343750 1572548920.0863
MEM 255.359375 1572548920.1868
MEM 256.511719 1572548920.2873
MEM 258.925781 1572548920.3879
MEM 260.613281 1572548920.4885
MEM 262.519531 1572548920.5890
MEM 264.812500 1572548920.6895
MEM 267.015625 1572548920.7901
MEM 267.527344 1572548920.8906
MEM 267.957031 1572548920.9911
MEM 268.703125 1572548921.0916
MEM 269.652344 1572548921.1922
MEM 269.652344 1572548921.2927
MEM 270.691406 1572548921.3935
MEM 271.597656 1572548921.4940
MEM 272.406250 1572548921.5945
MEM 272.660156 1572548921.6952
MEM 272.687500 1572548921.7958
MEM 274.226562 1572548921.8963
MEM 274.484375 1572548921.9969
MEM 274.941406 1572548922.0974
MEM 275.449219 1572548922.1979
MEM 275.582031 1572548922.2985
MEM 276.097656 1572548922.3993
MEM 276.722656 1572548922.4998
MEM 277.078125 1572548922.6003
MEM 277.082031 1572548922.7010
MEM 278.074219 1572548922.8015
MEM 278.273438 1572548922.9020
MEM 279.339844 1572548923.0026
MEM 280.296875 1572548923.1031
MEM 280.687500 1572548923.2037
MEM 280.687500 1572548923.3042
MEM 281.457031 1572548923.4047
MEM 281.683594 1572548923.5052
MEM 281.710938 1572548923.6058
MEM 282.617188 1572548923.7063
MEM 283.378906 1572548923.8071
MEM 283.378906 1572548923.9077
MEM 283.937500 1572548924.0082
MEM 283.937500 1572548924.1087
MEM 284.964844 1572548924.2092
MEM 285.480469 1572548924.3097
MEM 285.734375 1572548924.4102
MEM 288.992188 1572548924.5107
MEM 289.937500 1572548924.6112
MEM 290.191406 1572548924.7117
MEM 290.191406 1572548924.8122
MEM 290.445312 1572548924.9127
MEM 291.394531 1572548925.0133
MEM 291.394531 1572548925.1138
MEM 291.632812 1572548925.2144
MEM 292.089844 1572548925.3149
MEM 292.089844 1572548925.4155
MEM 292.277344 1572548925.5160
MEM 292.277344 1572548925.6166
MEM 293.222656 1572548925.7171
MEM 293.222656 1572548925.8177
MEM 294.109375 1572548925.9182
MEM 295.089844 1572548926.0188
MEM 297.750000 1572548926.1194
MEM 297.750000 1572548926.2200
MEM 298.445312 1572548926.3205
MEM 299.542969 1572548926.4210
MEM 300.910156 1572548926.5214
MEM 301.167969 1572548926.6220
MEM 301.570312 1572548926.7224
MEM 301.804688 1572548926.8229
MEM 303.093750 1572548926.9235
MEM 303.609375 1572548927.0265
MEM 305.464844 1572548927.1270
MEM 305.925781 1572548927.2275
MEM 305.925781 1572548927.3280
MEM 306.246094 1572548927.4285
MEM 306.429688 1572548927.5291
MEM 306.429688 1572548927.6296
MEM 306.429688 1572548927.7301
MEM 306.812500 1572548927.8306
MEM 307.246094 1572548927.9311
MEM 307.417969 1572548928.0316
MEM 308.843750 1572548928.1321
MEM 308.949219 1572548928.2326
MEM 309.464844 1572548928.3332
MEM 309.464844 1572548928.4340
MEM 309.765625 1572548928.5345
MEM 310.132812 1572548928.6350
MEM 310.523438 1572548928.7355
MEM 311.292969 1572548928.8360
MEM 312.121094 1572548928.9365
MEM 313.214844 1572548929.0370
MEM 313.214844 1572548929.1376
MEM 313.808594 1572548929.2381
MEM 314.210938 1572548929.3387
MEM 314.406250 1572548929.4392
MEM 314.828125 1572548929.5397
MEM 316.207031 1572548929.6404
MEM 317.234375 1572548929.7410
MEM 318.339844 1572548929.8416
MEM 318.593750 1572548929.9422
MEM 318.593750 1572548930.0428
MEM 319.402344 1572548930.1434
MEM 320.511719 1572548930.2440
MEM 320.511719 1572548930.3446
MEM 321.019531 1572548930.4452
MEM 321.019531 1572548930.5459
MEM 321.019531 1572548930.6465
MEM 321.019531 1572548930.7471
MEM 321.277344 1572548930.8477
MEM 322.175781 1572548930.9483
MEM 322.179688 1572548931.0489
MEM 322.757812 1572548931.1494
MEM 322.757812 1572548931.2500
MEM 323.429688 1572548931.3505
MEM 323.937500 1572548931.4510
MEM 323.937500 1572548931.5515
MEM 324.117188 1572548931.6549
MEM 324.625000 1572548931.7555
MEM 325.000000 1572548931.8560
MEM 325.000000 1572548931.9566
MEM 325.000000 1572548932.0571
MEM 325.289062 1572548932.1576
MEM 325.289062 1572548932.2581
MEM 325.410156 1572548932.3587
MEM 325.980469 1572548932.4599
MEM 325.980469 1572548932.5604
MEM 325.980469 1572548932.6608
MEM 325.980469 1572548932.7613
MEM 326.234375 1572548932.8617
MEM 326.550781 1572548932.9622
MEM 326.773438 1572548933.0627
MEM 326.875000 1572548933.1631
MEM 326.875000 1572548933.2636
MEM 326.968750 1572548933.3642
MEM 326.968750 1572548933.4648
MEM 327.226562 1572548933.5654
MEM 327.226562 1572548933.6658
MEM 327.453125 1572548933.7663
MEM 327.453125 1572548933.8669
MEM 327.527344 1572548933.9674
MEM 327.753906 1572548934.0680
MEM 327.753906 1572548934.1686
MEM 327.753906 1572548934.2691
MEM 327.753906 1572548934.3698
MEM 327.753906 1572548934.4704
MEM 327.753906 1572548934.5711
MEM 327.753906 1572548934.6716
MEM 328.007812 1572548934.7722
MEM 328.683594 1572548934.8729
MEM 329.691406 1572548934.9735
MEM 329.769531 1572548935.0741
MEM 329.769531 1572548935.1747
MEM 329.769531 1572548935.2753
MEM 329.769531 1572548935.3759
MEM 330.281250 1572548935.4764
MEM 330.875000 1572548935.5771
MEM 331.132812 1572548935.6777
MEM 331.898438 1572548935.7782
MEM 332.667969 1572548935.8789
MEM 333.144531 1572548935.9795
MEM 333.671875 1572548936.0801
MEM 334.820312 1572548936.1806
MEM 335.847656 1572548936.2812
MEM 336.187500 1572548936.3818
MEM 336.187500 1572548936.4824
MEM 337.800781 1572548936.5830
MEM 337.726562 1572548936.6836
MEM 337.875000 1572548936.7842
MEM 337.945312 1572548936.8848
MEM 338.199219 1572548936.9854
MEM 339.339844 1572548937.0861
MEM 341.613281 1572548937.1868
MEM 341.738281 1572548937.2876
MEM 341.738281 1572548937.3884
MEM 342.175781 1572548937.4891
MEM 343.558594 1572548937.5897
MEM 344.082031 1572548937.6903
MEM 344.339844 1572548937.7910
MEM 345.824219 1572548937.8916
MEM 346.851562 1572548937.9923
MEM 347.000000 1572548938.0930
MEM 347.000000 1572548938.1935
MEM 347.000000 1572548938.2940
MEM 347.511719 1572548938.3946
MEM 347.511719 1572548938.4952
MEM 348.878906 1572548938.5958
MEM 349.640625 1572548938.6964
MEM 349.816406 1572548938.7970
MEM 350.328125 1572548938.8976
MEM 350.839844 1572548938.9981
MEM 351.628906 1572548939.0987
MEM 352.011719 1572548939.1992
MEM 352.011719 1572548939.2999
MEM 352.781250 1572548939.4004
MEM 352.808594 1572548939.5010
MEM 353.238281 1572548939.6016
MEM 354.007812 1572548939.7022
MEM 354.492188 1572548939.8028
MEM 354.964844 1572548939.9034
MEM 355.457031 1572548940.0041
MEM 355.457031 1572548940.1047
MEM 356.625000 1572548940.2054
MEM 357.656250 1572548940.3060
MEM 358.769531 1572548940.4065
MEM 359.023438 1572548940.5072
MEM 359.917969 1572548940.6079
MEM 359.917969 1572548940.7085
MEM 360.847656 1572548940.8090
MEM 362.261719 1572548940.9096
MEM 362.742188 1572548941.0102
MEM 363.000000 1572548941.1108
MEM 364.757812 1572548941.2113
MEM 365.667969 1572548941.3119
MEM 365.875000 1572548941.4132
MEM 366.078125 1572548941.5138
MEM 366.191406 1572548941.6144
MEM 366.449219 1572548941.7149
MEM 366.449219 1572548941.8154
MEM 366.964844 1572548941.9160
MEM 368.125000 1572548942.0167
MEM 369.734375 1572548942.1172
MEM 370.765625 1572548942.2178
MEM 370.808594 1572548942.3184
MEM 370.808594 1572548942.4190
MEM 371.320312 1572548942.5200
MEM 371.406250 1572548942.6206
MEM 372.523438 1572548942.7211
MEM 375.898438 1572548942.8217
MEM 376.742188 1572548942.9222
MEM 376.742188 1572548943.0254
MEM 378.851562 1572548943.1260
MEM 380.886719 1572548943.2270
MEM 381.617188 1572548943.3276
MEM 381.871094 1572548943.4282
MEM 381.871094 1572548943.5287
MEM 383.289062 1572548943.6292
MEM 383.308594 1572548943.7314
MEM 383.308594 1572548943.8336
MEM 383.746094 1572548943.9352
MEM 384.261719 1572548944.0368
MEM 384.355469 1572548944.1373
MEM 384.355469 1572548944.2378
MEM 384.703125 1572548944.3382
MEM 385.476562 1572548944.4387
MEM 385.734375 1572548944.5400
MEM 386.445312 1572548944.6405
MEM 387.332031 1572548944.7409
MEM 387.613281 1572548944.8414
MEM 387.980469 1572548944.9427
MEM 387.980469 1572548945.0432
MEM 389.218750 1572548945.1437
MEM 389.218750 1572548945.2480
MEM 389.218750 1572548945.3486
MEM 389.730469 1572548945.4499
MEM 390.347656 1572548945.5519
MEM 390.347656 1572548945.6523
MEM 392.144531 1572548945.7529
MEM 394.519531 1572548945.8533
MEM 395.593750 1572548945.9537
MEM 397.941406 1572548946.0542
MEM 397.941406 1572548946.1547
MEM 400.500000 1572548946.2566
MEM 400.753906 1572548946.3570
MEM 402.554688 1572548946.4575
MEM 403.703125 1572548946.5579
MEM 403.750000 1572548946.6582
MEM 405.984375 1572548946.7587
MEM 406.285156 1572548946.8592
MEM 407.421875 1572548946.9596
MEM 408.195312 1572548947.0601
MEM 411.632812 1572548947.1606
MEM 411.710938 1572548947.2611
MEM 411.710938 1572548947.3615
MEM 415.035156 1572548947.4619
MEM 419.265625 1572548947.5623
MEM 421.628906 1572548947.6628
MEM 429.515625 1572548947.7632
MEM 431.292969 1572548947.8638
MEM 431.292969 1572548947.9644
MEM 431.292969 1572548948.0650
MEM 431.292969 1572548948.1656
MEM 431.292969 1572548948.2661
MEM 431.496094 1572548948.3666
MEM 432.914062 1572548948.4686
MEM 435.074219 1572548948.5708
MEM 436.546875 1572548948.6716
MEM 437.156250 1572548948.7729
MEM 437.156250 1572548948.8734
MEM 437.386719 1572548948.9739
MEM 437.828125 1572548949.0744
MEM 440.347656 1572548949.1749
MEM 448.191406 1572548949.2789
MEM 455.664062 1572548949.3795
MEM 455.664062 1572548949.4800
MEM 455.664062 1572548949.5805
MEM 455.664062 1572548949.6809
MEM 455.664062 1572548949.7815
MEM 455.664062 1572548949.8820
MEM 455.664062 1572548949.9827
MEM 455.664062 1572548950.0838
MEM 455.664062 1572548950.1845
MEM 455.664062 1572548950.2850
MEM 455.664062 1572548950.3911
MEM 455.664062 1572548950.4917
MEM 455.664062 1572548950.5922
MEM 455.664062 1572548950.6928
MEM 455.664062 1572548950.7933
MEM 455.664062 1572548950.8938
MEM 455.664062 1572548950.9944
MEM 455.925781 1572548951.0949
MEM 456.382812 1572548951.1954
MEM 456.382812 1572548951.3007
MEM 456.382812 1572548951.4013
MEM 456.382812 1572548951.5019
MEM 456.382812 1572548951.6024
MEM 457.273438 1572548951.7029
MEM 457.273438 1572548951.8034
MEM 457.824219 1572548951.9039
MEM 457.824219 1572548952.0045
MEM 457.824219 1572548952.1051
MEM 457.824219 1572548952.2057
MEM 459.468750 1572548952.3061
MEM 459.792969 1572548952.4067
MEM 459.792969 1572548952.5073
MEM 460.046875 1572548952.6079
MEM 460.300781 1572548952.7084
MEM 460.300781 1572548952.8108
MEM 460.300781 1572548952.9150
MEM 461.320312 1572548953.0154
MEM 462.152344 1572548953.1159
MEM 463.296875 1572548953.2163
MEM 463.804688 1572548953.3169
MEM 465.296875 1572548953.4173
MEM 466.183594 1572548953.5178
MEM 466.953125 1572548953.6183
MEM 467.566406 1572548953.7189
MEM 468.144531 1572548953.8193
MEM 469.507812 1572548953.9198
MEM 470.625000 1572548954.0203
MEM 472.722656 1572548954.1208
MEM 475.429688 1572548954.2213
MEM 476.816406 1572548954.3217
MEM 478.257812 1572548954.4223
MEM 478.257812 1572548954.5229
MEM 479.480469 1572548954.6235
MEM 481.093750 1572548954.7240
MEM 482.031250 1572548954.8244
MEM 483.019531 1572548954.9250
MEM 483.019531 1572548955.0256
MEM 484.296875 1572548955.1262
MEM 485.320312 1572548955.2268
MEM 486.402344 1572548955.3274
MEM 487.546875 1572548955.4279
MEM 487.800781 1572548955.5284
MEM 488.136719 1572548955.6290
MEM 488.136719 1572548955.7295
MEM 488.136719 1572548955.8300
MEM 488.136719 1572548955.9306
MEM 488.355469 1572548956.0311
MEM 488.531250 1572548956.1316
MEM 488.625000 1572548956.2322
MEM 488.929688 1572548956.3327
MEM 489.089844 1572548956.4334
MEM 489.183594 1572548956.5340
MEM 489.398438 1572548956.6346
MEM 489.839844 1572548956.7352
MEM 491.238281 1572548956.8358
MEM 492.703125 1572548956.9363
MEM 493.589844 1572548957.0369
MEM 495.296875 1572548957.1375
MEM 495.296875 1572548957.2381
MEM 495.296875 1572548957.3388
MEM 495.449219 1572548957.4393
MEM 497.273438 1572548957.5399
MEM 498.335938 1572548957.6445
MEM 500.023438 1572548957.7450
MEM 502.632812 1572548957.8459
MEM 504.550781 1572548957.9464
MEM 507.718750 1572548958.0483
MEM 509.554688 1572548958.1489
MEM 509.550781 1572548958.2494
MEM 509.550781 1572548958.3500
MEM 510.414062 1572548958.4516
MEM 510.488281 1572548958.5522
MEM 511.394531 1572548958.6528
MEM 511.687500 1572548958.7534
MEM 511.812500 1572548958.8541
MEM 511.812500 1572548958.9547
MEM 511.812500 1572548959.0561
MEM 514.121094 1572548959.1566
MEM 514.121094 1572548959.2572
MEM 514.406250 1572548959.3577
MEM 514.406250 1572548959.4583
MEM 514.398438 1572548959.5589
MEM 514.398438 1572548959.6595
MEM 514.652344 1572548959.7600
MEM 514.652344 1572548959.8605
MEM 515.417969 1572548959.9610
MEM 515.644531 1572548960.0616
MEM 516.378906 1572548960.1622
MEM 517.078125 1572548960.2628
MEM 517.816406 1572548960.3634
MEM 518.113281 1572548960.4640
MEM 519.328125 1572548960.5645
MEM 520.261719 1572548960.6650
MEM 520.609375 1572548960.7656
MEM 520.976562 1572548960.8662
MEM 521.839844 1572548960.9668
MEM 523.265625 1572548961.0673
MEM 523.273438 1572548961.1680
MEM 523.527344 1572548961.2686
MEM 524.562500 1572548961.3692
MEM 524.832031 1572548961.4699
MEM 524.832031 1572548961.5708
MEM 524.832031 1572548961.6715
MEM 524.832031 1572548961.7720
MEM 524.804688 1572548961.8726
MEM 525.121094 1572548961.9731
MEM 526.148438 1572548962.0737
MEM 526.355469 1572548962.1744
MEM 526.355469 1572548962.2750
MEM 526.355469 1572548962.3756
MEM 526.355469 1572548962.4761
MEM 526.355469 1572548962.5766
MEM 526.457031 1572548962.6772
MEM 526.457031 1572548962.7778
MEM 526.496094 1572548962.8784
MEM 526.539062 1572548962.9789
MEM 526.500000 1572548963.0794
MEM 526.472656 1572548963.1810
MEM 526.648438 1572548963.2816
MEM 526.816406 1572548963.3822
MEM 527.296875 1572548963.4828
MEM 527.343750 1572548963.5834
MEM 527.750000 1572548963.6839
MEM 528.621094 1572548963.7843
MEM 529.164062 1572548963.8848
MEM 529.812500 1572548963.9853
MEM 530.058594 1572548964.0858
MEM 530.308594 1572548964.1863
MEM 530.472656 1572548964.2868
MEM 530.472656 1572548964.3873
MEM 530.832031 1572548964.4878
MEM 530.914062 1572548964.5882
MEM 531.144531 1572548964.6898
MEM 531.281250 1572548964.7903
MEM 531.257812 1572548964.8908
MEM 531.421875 1572548964.9913
MEM 531.394531 1572548965.0918
MEM 531.421875 1572548965.1922
MEM 531.601562 1572548965.2930
MEM 531.546875 1572548965.3934
MEM 531.773438 1572548965.4939
MEM 531.773438 1572548965.5945
MEM 531.773438 1572548965.6950
MEM 531.773438 1572548965.7955
MEM 532.070312 1572548965.8959
MEM 532.148438 1572548965.9964
MEM 532.375000 1572548966.0969
MEM 532.980469 1572548966.1973
MEM 533.054688 1572548966.2978
MEM 533.253906 1572548966.3994
MEM 533.667969 1572548966.4999
MEM 533.980469 1572548966.6005
MEM 534.511719 1572548966.7010
MEM 535.023438 1572548966.8015
MEM 535.195312 1572548966.9019
MEM 535.851562 1572548967.0025
MEM 536.125000 1572548967.1030
MEM 536.125000 1572548967.2037
MEM 536.375000 1572548967.3042
MEM 536.496094 1572548967.4047
MEM 536.476562 1572548967.5053
MEM 536.816406 1572548967.6059
MEM 536.976562 1572548967.7065
MEM 537.652344 1572548967.8070
MEM 537.878906 1572548967.9076
MEM 538.035156 1572548968.0082
MEM 538.296875 1572548968.1089
MEM 538.507812 1572548968.2094
MEM 538.605469 1572548968.3100
MEM 539.000000 1572548968.4106
MEM 539.046875 1572548968.5112
MEM 539.781250 1572548968.6119
MEM 539.980469 1572548968.7125
MEM 539.980469 1572548968.8131
MEM 540.097656 1572548968.9137
MEM 540.640625 1572548969.0142
MEM 540.558594 1572548969.1148
MEM 540.781250 1572548969.2155
MEM 540.773438 1572548969.3161
MEM 540.746094 1572548969.4168
MEM 540.746094 1572548969.5174
MEM 540.765625 1572548969.6180
MEM 541.117188 1572548969.7185
MEM 541.335938 1572548969.8191
MEM 541.386719 1572548969.9198
MEM 541.585938 1572548970.0203
MEM 541.582031 1572548970.1210
MEM 541.808594 1572548970.2215
MEM 542.011719 1572548970.3222
MEM 542.031250 1572548970.4227
MEM 542.140625 1572548970.5233
MEM 542.726562 1572548970.6239
MEM 542.789062 1572548970.7244
MEM 542.804688 1572548970.8249
MEM 542.769531 1572548970.9256
MEM 542.742188 1572548971.0261
MEM 542.843750 1572548971.1267
MEM 542.906250 1572548971.2272
MEM 542.878906 1572548971.3278
MEM 542.878906 1572548971.4284
MEM 543.167969 1572548971.5289
MEM 543.203125 1572548971.6294
MEM 543.148438 1572548971.7300
MEM 543.226562 1572548971.8305
MEM 543.199219 1572548971.9309
MEM 543.207031 1572548972.0316
MEM 543.320312 1572548972.1322
MEM 543.265625 1572548972.2328
MEM 543.324219 1572548972.3333
MEM 543.371094 1572548972.4339
MEM 543.386719 1572548972.5344
MEM 543.335938 1572548972.6352
MEM 543.437500 1572548972.7357
MEM 543.464844 1572548972.8363
MEM 543.437500 1572548972.9370
MEM 543.410156 1572548973.0375
MEM 543.410156 1572548973.1381
MEM 543.410156 1572548973.2387
MEM 543.503906 1572548973.3393
MEM 543.496094 1572548973.4399
MEM 543.441406 1572548973.5405
MEM 543.441406 1572548973.6410
MEM 543.414062 1572548973.7416
MEM 543.421875 1572548973.8421
MEM 543.476562 1572548973.9427
MEM 543.449219 1572548974.0433
MEM 543.445312 1572548974.1438
MEM 543.445312 1572548974.2444
MEM 543.390625 1572548974.3449
MEM 543.445312 1572548974.4455
MEM 543.390625 1572548974.5460
MEM 543.441406 1572548974.6466
MEM 543.414062 1572548974.7472
MEM 543.414062 1572548974.8478
MEM 543.386719 1572548974.9484
MEM 543.359375 1572548975.0490
MEM 543.339844 1572548975.1495
MEM 543.312500 1572548975.2500
MEM 543.312500 1572548975.3506
MEM 543.558594 1572548975.4512
MEM 543.640625 1572548975.5518
MEM 543.613281 1572548975.6524
MEM 543.535156 1572548975.7530
MEM 543.714844 1572548975.8536
MEM 543.945312 1572548975.9542
MEM 543.894531 1572548976.0548
MEM 543.867188 1572548976.1554
MEM 543.839844 1572548976.2560
MEM 543.792969 1572548976.3565
MEM 543.738281 1572548976.4571
MEM 543.656250 1572548976.5580
