CMDLINE /opt/rh/rh-python36/password/usr/bin/python3 MetricsBuilder2_memusage.py -s 2019-04-20T00:00:00Z -e 2019-04-26T23:59:59Z -i 5m
MEM 1.437500 1572301930.8394
MEM 8.554688 1572301930.9400
MEM 11.554688 1572301931.0406
MEM 16.214844 1572301931.1411
MEM 18.585938 1572301931.2417
MEM 21.261719 1572301931.3422
MEM 22.160156 1572301931.4428
MEM 23.175781 1572301931.5434
MEM 24.261719 1572301931.6440
MEM 26.167969 1572301931.7446
MEM 27.238281 1572301931.8452
MEM 30.214844 1572301931.9458
MEM 30.800781 1572301932.0464
MEM 31.175781 1572301932.1470
MEM 33.871094 1572301932.2476
MEM 36.207031 1572301932.3483
MEM 40.886719 1572301932.4489
MEM 44.414062 1572301932.5495
MEM 46.824219 1572301932.6500
MEM 49.914062 1572301932.7507
MEM 51.917969 1572301932.8513
MEM 53.582031 1572301932.9519
MEM 54.613281 1572301933.0526
MEM 56.714844 1572301933.1537
MEM 59.140625 1572301933.2550
MEM 61.070312 1572301933.3556
MEM 62.625000 1572301933.4562
MEM 64.609375 1572301933.5568
MEM 66.046875 1572301933.6574
MEM 66.937500 1572301933.7580
MEM 68.906250 1572301933.8586
MEM 69.839844 1572301933.9592
MEM 71.289062 1572301934.0599
MEM 71.484375 1572301934.1605
MEM 72.328125 1572301934.2610
MEM 73.113281 1572301934.3615
MEM 76.019531 1572301934.4620
MEM 79.492188 1572301934.5626
MEM 84.730469 1572301934.6631
MEM 85.593750 1572301934.7637
MEM 87.570312 1572301934.8643
MEM 90.324219 1572301934.9648
MEM 93.808594 1572301935.0720
MEM 95.554688 1572301935.1725
MEM 99.808594 1572301935.2776
MEM 99.808594 1572301935.3791
MEM 100.480469 1572301935.4798
MEM 104.101562 1572301935.5803
MEM 108.035156 1572301935.6810
MEM 108.804688 1572301935.7817
MEM 109.316406 1572301935.8824
MEM 109.316406 1572301935.9851
MEM 109.316406 1572301936.0858
MEM 109.320312 1572301936.1865
MEM 109.332031 1572301936.2871
MEM 109.402344 1572301936.3878
MEM 109.402344 1572301936.4884
MEM 109.402344 1572301936.5891
MEM 110.019531 1572301936.6898
MEM 110.699219 1572301936.7904
MEM 111.468750 1572301936.8991
MEM 111.468750 1572301936.9997
MEM 111.468750 1572301937.1061
MEM 111.468750 1572301937.2068
MEM 111.468750 1572301937.3074
MEM 111.949219 1572301937.4096
MEM 111.949219 1572301937.5101
MEM 112.628906 1572301937.6107
MEM 113.164062 1572301937.7113
MEM 113.164062 1572301937.8119
MEM 113.914062 1572301937.9125
MEM 114.683594 1572301938.0130
MEM 115.164062 1572301938.1136
MEM 115.164062 1572301938.2143
MEM 116.453125 1572301938.3149
MEM 116.453125 1572301938.4193
MEM 116.964844 1572301938.5199
MEM 116.964844 1572301938.6206
MEM 116.964844 1572301938.7212
MEM 116.964844 1572301938.8218
MEM 116.964844 1572301938.9224
MEM 116.964844 1572301939.0229
MEM 116.964844 1572301939.1235
MEM 116.964844 1572301939.2241
MEM 117.429688 1572301939.3247
MEM 118.199219 1572301939.4253
MEM 120.847656 1572301939.5287
MEM 123.386719 1572301939.6293
MEM 123.875000 1572301939.7300
MEM 125.054688 1572301939.8306
MEM 125.566406 1572301939.9312
MEM 125.566406 1572301940.0319
MEM 126.992188 1572301940.1325
MEM 135.093750 1572301940.2330
MEM 141.269531 1572301940.3335
MEM 143.714844 1572301940.4340
MEM 148.859375 1572301940.5347
MEM 153.765625 1572301940.6353
MEM 156.160156 1572301940.7359
MEM 158.953125 1572301940.8380
MEM 161.210938 1572301940.9387
MEM 164.472656 1572301941.0395
MEM 165.988281 1572301941.1401
MEM 169.382812 1572301941.2426
MEM 170.281250 1572301941.3432
MEM 175.796875 1572301941.4438
MEM 180.898438 1572301941.5444
MEM 184.449219 1572301941.6451
MEM 186.855469 1572301941.7457
MEM 191.687500 1572301941.8462
MEM 196.027344 1572301941.9468
MEM 198.332031 1572301942.0475
MEM 203.585938 1572301942.1480
MEM 206.644531 1572301942.2486
MEM 208.941406 1572301942.3492
MEM 208.941406 1572301942.4498
MEM 211.507812 1572301942.5504
MEM 213.386719 1572301942.6535
MEM 218.687500 1572301942.7564
MEM 225.902344 1572301942.8570
MEM 227.031250 1572301942.9576
MEM 232.531250 1572301943.0581
MEM 239.230469 1572301943.1588
MEM 244.050781 1572301943.2594
MEM 244.050781 1572301943.3600
MEM 248.640625 1572301943.4606
MEM 256.078125 1572301943.5633
MEM 259.718750 1572301943.6639
MEM 259.718750 1572301943.7644
MEM 266.031250 1572301943.8650
MEM 272.121094 1572301943.9655
MEM 274.730469 1572301944.0660
MEM 274.730469 1572301944.1666
MEM 281.054688 1572301944.2672
MEM 288.589844 1572301944.3678
MEM 289.960938 1572301944.4685
MEM 295.652344 1572301944.5690
MEM 301.718750 1572301944.6696
MEM 304.656250 1572301944.7702
MEM 308.339844 1572301944.8708
MEM 316.925781 1572301944.9714
MEM 320.492188 1572301945.0720
MEM 324.457031 1572301945.1727
MEM 329.574219 1572301945.2732
MEM 334.859375 1572301945.3739
MEM 334.859375 1572301945.4745
MEM 342.761719 1572301945.5750
MEM 348.320312 1572301945.6756
