CMDLINE /opt/rh/rh-python36/password/usr/bin/python3 MetricsBuilder2_memusage.py -s 2019-04-20T00:00:00Z -e 2019-04-23T23:59:59Z -i 5m
MEM 1.437500 1572315629.7176
MEM 8.558594 1572315629.8183
MEM 11.554688 1572315629.9190
MEM 16.214844 1572315630.0197
MEM 18.792969 1572315630.1203
MEM 21.421875 1572315630.2210
MEM 24.523438 1572315630.3216
MEM 27.355469 1572315630.4221
MEM 32.324219 1572315630.5227
MEM 36.546875 1572315630.6233
MEM 42.015625 1572315630.7239
MEM 46.234375 1572315630.8247
MEM 47.957031 1572315630.9253
MEM 53.632812 1572315631.0259
MEM 56.847656 1572315631.1266
MEM 58.492188 1572315631.2273
MEM 61.031250 1572315631.3279
MEM 63.820312 1572315631.4285
MEM 65.460938 1572315631.5291
MEM 69.125000 1572315631.6297
MEM 70.820312 1572315631.7303
MEM 73.871094 1572315631.8309
MEM 76.816406 1572315631.9315
MEM 79.054688 1572315632.0320
MEM 81.230469 1572315632.1327
MEM 82.941406 1572315632.2331
MEM 85.246094 1572315632.3338
MEM 88.230469 1572315632.4344
MEM 90.011719 1572315632.5350
MEM 91.070312 1572315632.6356
MEM 94.886719 1572315632.7362
MEM 98.457031 1572315632.8368
MEM 99.207031 1572315632.9374
MEM 100.417969 1572315633.0380
MEM 101.031250 1572315633.1386
MEM 102.195312 1572315633.2391
MEM 103.003906 1572315633.3396
MEM 103.050781 1572315633.4401
MEM 104.992188 1572315633.5406
MEM 105.542969 1572315633.6411
MEM 107.023438 1572315633.7417
MEM 108.210938 1572315633.8422
MEM 109.285156 1572315633.9427
MEM 109.722656 1572315634.0433
MEM 112.097656 1572315634.1438
MEM 112.804688 1572315634.2444
MEM 113.371094 1572315634.3449
MEM 115.375000 1572315634.4454
MEM 117.214844 1572315634.5459
MEM 119.925781 1572315634.6464
MEM 122.109375 1572315634.7470
MEM 122.503906 1572315634.8476
MEM 123.343750 1572315634.9481
MEM 124.875000 1572315635.0486
MEM 126.953125 1572315635.1491
MEM 128.492188 1572315635.2496
MEM 133.054688 1572315635.3539
MEM 136.691406 1572315635.4544
MEM 140.609375 1572315635.5552
MEM 144.132812 1572315635.6558
MEM 146.097656 1572315635.7564
MEM 150.027344 1572315635.8569
MEM 153.535156 1572315635.9574
MEM 155.652344 1572315636.0579
MEM 159.082031 1572315636.1584
MEM 160.285156 1572315636.2600
MEM 163.789062 1572315636.3607
MEM 167.777344 1572315636.4613
MEM 172.773438 1572315636.5619
MEM 176.304688 1572315636.6624
MEM 177.218750 1572315636.7631
MEM 179.851562 1572315636.8638
MEM 182.460938 1572315636.9645
MEM 185.312500 1572315637.0652
MEM 187.902344 1572315637.1660
MEM 190.742188 1572315637.2666
MEM 194.601562 1572315637.3672
MEM 196.386719 1572315637.4681
MEM 200.699219 1572315637.5688
MEM 203.464844 1572315637.6695
MEM 205.835938 1572315637.7701
MEM 209.023438 1572315637.8707
MEM 212.187500 1572315637.9715
MEM 214.710938 1572315638.0722
MEM 215.472656 1572315638.1730
MEM 218.507812 1572315638.2738
MEM 222.371094 1572315638.3743
MEM 225.734375 1572315638.4750
MEM 228.695312 1572315638.5756
MEM 231.949219 1572315638.6763
MEM 233.742188 1572315638.7770
MEM 236.316406 1572315638.8777
MEM 237.859375 1572315638.9784
MEM 241.644531 1572315639.0790
MEM 246.027344 1572315639.1797
MEM 250.074219 1572315639.2803
MEM 253.812500 1572315639.3810
MEM 255.761719 1572315639.4816
MEM 260.496094 1572315639.5822
MEM 263.015625 1572315639.6829
MEM 267.105469 1572315639.7836
MEM 267.105469 1572315639.8843
MEM 269.574219 1572315639.9849
MEM 273.656250 1572315640.0855
MEM 278.179688 1572315640.1870
MEM 282.453125 1572315640.2901
MEM 286.070312 1572315640.3907
MEM 288.617188 1572315640.4914
MEM 290.777344 1572315640.5921
MEM 290.777344 1572315640.6927
MEM 293.250000 1572315640.7933
MEM 300.304688 1572315640.8938
MEM 304.789062 1572315640.9944
MEM 311.757812 1572315641.0978
MEM 312.015625 1572315641.1984
MEM 316.257812 1572315641.2990
MEM 321.187500 1572315641.3996
MEM 328.687500 1572315641.5002
MEM 335.562500 1572315641.6008
MEM 339.476562 1572315641.7014
MEM 342.132812 1572315641.8020
MEM 346.906250 1572315641.9026
MEM 351.652344 1572315642.0032
MEM 356.167969 1572315642.1037
MEM 362.066406 1572315642.2043
MEM 368.171875 1572315642.3049
MEM 369.722656 1572315642.4055
MEM 369.722656 1572315642.5061
MEM 376.207031 1572315642.6066
MEM 382.882812 1572315642.7072
MEM 389.941406 1572315642.8100
MEM 398.007812 1572315642.9118
MEM 404.296875 1572315643.0124
MEM 406.148438 1572315643.1130
MEM 408.195312 1572315643.2136
MEM 413.636719 1572315643.3142
MEM 421.472656 1572315643.4147
MEM 425.539062 1572315643.5153
MEM 431.343750 1572315643.6159
MEM 439.226562 1572315643.7164
MEM 444.367188 1572315643.8170
MEM 444.367188 1572315643.9177
MEM 447.910156 1572315644.0183
